source_code,source_term,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,matched_concept_id,matched_concept_name,match_score,match_rank,matched_concept_class_id,matched_domain_id,matched_vocabulary_id,matched_parents,matched_children,matched_synonyms
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,46270424,Chronic tophaceous gout of knee due to renal impairment,0.1734516511861188,13,Disorder,Condition,SNOMED,Chronic tophaceous gout due to renal impairment;Gout of knee due to renal impairment,,Chronic tophaceous gout of knee due to renal impairment (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,762219,Chronic tophaceous gout of right wrist due to renal impairment,0.1780177602474369,14,Disorder,Condition,SNOMED,Arthropathy associated with another disorder;Tophus;Chronic metabolic disorder;Disorder of purine metabolism;Chronic arthropathy;Arthropathy of joint of right wrist,,Chronic tophaceous gout of right wrist due to renal impairment (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,4084229,Primary gout,0.1795478115185403,15,Disorder,Condition,SNOMED,Gout,Monoarticular acute primary gout;Primary chronic gout without tophus;Polyarticular acute primary gout;Chronic primary gouty arthritis,Idiopathic gout;Primary gout (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,46270422,Chronic tophaceous gout of hip due to renal impairment,0.180137276007493,16,Disorder,Condition,SNOMED,Chronic tophaceous gout due to renal impairment;Gout of hip due to renal impairment,,Chronic tophaceous gout of hip due to renal impairment (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,4035436,Secondary gout,0.183979690664796,17,Disorder,Condition,SNOMED,Gout,Secondary chronic gout without tophus;Gouty arthropathy due to sickle-cell trait;Gouty arthropathy due to double heterozygous sickling disorder;Gout secondary to enzyme defect;Gout caused by lead;Gout secondary to drug;Gout secondary to renal impairment,Secondary gout (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,42539209,Chronic tophaceous gout of right elbow,0.1852935983992152,18,Disorder,Condition,SNOMED,Disorder of right upper extremity;Disorder of elbow;Inflammatory disorder of extremity;Chronic tophaceous gout,Bilateral chronic tophaceous gout of elbows,Gouty tophus of right elbow;Chronic tophaceous gout of right elbow (disorder);Tophus of right elbow co-occurrent and due to gout
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,46270432,Chronic gout of wrist without tophus due to renal impairment,0.2022421614519357,19,Disorder,Condition,SNOMED,Gout of wrist due to renal impairment;Chronic gout without tophus due to renal impairment,,Chronic gout of wrist without tophus due to renal impairment (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,46270421,Chronic gout of hand without tophus due to renal impairment,0.2035166290339073,20,Disorder,Condition,SNOMED,Chronic gout without tophus due to renal impairment;Gout of hand due to renal impairment,,Chronic gout of hand without tophus due to renal impairment (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,42535205,Chronic tophaceous gout of left elbow,0.210806842195803,21,Disorder,Condition,SNOMED,Disorder of left upper extremity;Disorder of elbow;Inflammatory disorder of extremity;Chronic tophaceous gout,Bilateral chronic tophaceous gout of elbows,Tophus of left elbow co-occurrent and due to gout;Chronic tophaceous gout of left elbow (disorder);Gouty tophus of left elbow
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,46270429,Chronic tophaceous gout due to renal impairment,0.2140931993701347,22,Disorder,Condition,SNOMED,Gout secondary to renal impairment;Chronic tophaceous gout,Chronic tophaceous gout of hand due to renal impairment;Chronic tophaceous gout of elbow due to renal impairment;Chronic tophaceous gout of wrist due to renal impairment;Chronic tophaceous gout of multiple sites due to renal impairment;Chronic tophaceous gout of vertebra due to renal impairment;Chronic tophaceous gout of shoulder due to renal impairment;Chronic tophaceous gout of ankle due to renal impairment;Chronic tophaceous gout of knee due to renal impairment;Chronic tophaceous gout of hip due to renal impairment,Chronic tophaceous gout due to renal impairment (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,46270427,Chronic gout of shoulder without tophus due to renal impairment,0.2227836183887845,23,Disorder,Condition,SNOMED,Gout of shoulder due to renal impairment;Chronic gout without tophus due to renal impairment,,Chronic gout of shoulder without tophus due to renal impairment (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,46270430,Chronic gout without tophus due to renal impairment,0.2236981119133518,24,Disorder,Condition,SNOMED,Gout secondary to renal impairment;Secondary chronic gout without tophus,Chronic gout of vertebra without tophus due to renal impairment;Chronic gout of wrist without tophus due to renal impairment;Chronic gout of elbow without tophus due to renal impairment;Chronic gout of ankle without tophus due to renal impairment;Chronic gout of hip without tophus due to renal impairment;Chronic gout of multiple sites without tophus due to renal impairment;Chronic gout of hand without tophus due to renal impairment;Chronic gout of knee without tophus due to renal impairment;Chronic gout of shoulder without tophus due to renal impairment,Chronic gout without tophus due to renal impairment (disorder)
9770,"Chronic gout due to renal impairment, right elbow",46270464,Gout of elbow due to renal impairment,broadMatch,,,,"chronic gout due to renal impairment, right elbow",-1,,46273648,Chronic gout of knee without tophus due to renal impairment,0.2243219988528738,25,Disorder,Condition,SNOMED,Chronic gout without tophus due to renal impairment;Gout of knee due to renal impairment,,Chronic gout of knee without tophus due to renal impairment (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,45766908,Pathological fracture of ankle,1.1890786223434091e-06,1,Disorder,Condition,SNOMED,Fracture of ankle;Pathological fracture - ankle and/or foot,Pathologic fracture of ankle at site of neoplasm;Pathological fracture of right ankle;Pathological fracture of left ankle,Pathological fracture of ankle (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,760649,Pathological fracture of left ankle,0.0350914113532672,2,Disorder,Condition,SNOMED,Fracture of bone of left ankle joint region;Pathological fracture of ankle,Pathological fracture of left ankle due to osteoporosis,Pathological fracture of left ankle (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,760648,Pathological fracture of right ankle,0.0658153896929948,3,Disorder,Condition,SNOMED,Fracture of bone of right ankle joint region;Pathological fracture of ankle,,Pathological fracture of right ankle (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,4175171,Pathological fracture of foot,0.0941910661597563,4,Disorder,Condition,SNOMED,Fracture of foot;Pathological fracture - ankle and/or foot,Pathological fracture of foot due to osteopetrosis;Pathological fracture of left foot;Pathologic fracture of bone of foot at site of neoplasm;Pathological fracture of phalanx of foot;Pathological fracture of right foot,Pathological fracture of foot (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,197150,Late effect of fracture of lower extremities,0.0952226353092288,5,Disorder,Condition,SNOMED,Disorder of lower limb;Sequelae of injuries of lower limb,Sequelae of fracture of femur,Late effect of fracture of lower extremities (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,45766976,Pathologic fracture of ankle at site of neoplasm,0.1005869261498458,6,Disorder,Condition,SNOMED,Neoplasm of bone of lower limb;Pathologic fracture of bone at site of neoplasm;Mass of ankle;Pathological fracture of ankle,,Pathologic fracture of ankle at site of neoplasm (disorder);Pathologic neoplastic fracture of ankle
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,4115176,Pathological fracture - ankle and/or foot,0.1254622785956036,7,Disorder,Condition,SNOMED,Pathological fracture;Fracture of lower limb;Finding of ankle or foot;Injury of free lower limb,Pathological fracture of foot;Pathological fracture of ankle,Pathological fracture - ankle/foot;Pathological fracture - ankle and/or foot (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,760630,Pathological fracture of left foot,0.1260971242163423,8,Disorder,Condition,SNOMED,Pathological fracture of foot;Fracture of left foot,Pathological fracture of left foot due to neoplastic disease;Pathological fracture of left foot due to osteoporosis;Pathological fracture of toe of left foot;Pathological fracture of left foot due to osteopetrosis,Pathological fracture of left foot (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,765191,Pathological fracture of left ankle due to osteoporosis,0.1272358745382191,9,Disorder,Condition,SNOMED,Pathological fracture of left ankle,,Osteoporotic fracture of left ankle;Pathological fracture of left ankle due to osteoporosis (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,40483849,Pathological fracture of fibula,0.133236931202585,10,Disorder,Condition,SNOMED,Fracture of fibula;Pathological fracture - lower leg,Pathologic fracture of fibula at site of neoplasm;Pathological fracture of left fibula;Pathological fracture of right fibula,Pathological fracture of fibula (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,40483848,Pathological fracture of tibia,0.1507733358199439,11,Disorder,Condition,SNOMED,Fracture of tibia;Pathological fracture - lower leg,Pathological fracture of right tibia;Pathological fracture of left tibia;Pathologic fracture of tibia at site of neoplasm,Pathological fracture of tibia (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,760629,Pathological fracture of right foot,0.1557608107516196,12,Disorder,Condition,SNOMED,Pathological fracture of foot;Fracture of right foot,Pathological fracture of toe of right foot;Pathologic fracture of right foot due to osteopetrosis;Pathological fracture of right foot due to osteoporosis;Pathological fracture of right foot due to neoplastic disease,Pathological fracture of right foot (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,760647,Pathological fracture of right ankle due to osteoporosis,0.1576126148274613,13,Disorder,Condition,SNOMED,Stress fracture of right ankle,,Pathological fracture of right ankle due to osteoporosis (disorder);Osteoporotic fracture of right ankle
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,443460,Pathological fracture of femur,0.1584763793946325,14,Disorder,Condition,SNOMED,Pathological fracture;Fracture of femur,Pathological fracture of left femur;Pathological fracture of pelvis and femur;Pathologic fracture of femur at site of neoplasm;Pathological fracture of right femur;Pathological fracture of proximal end of femur,Pathological fracture of femur (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,75634,Fracture malunion,0.1623368523217746,15,Disorder,Condition,SNOMED,Disorder of fracture healing;Fracture malunion,Fracture malunion - hand;Malunion of fracture of proximal femur;Fracture malunion - lower leg;Shortened malunion of fracture;Angular malunion of fracture;Fracture malunion - forearm;Rotational malunion of fracture;Fracture malunion - shoulder;Fracture malunion - ankle and/or foot;Fracture malunion of pelvis and femur,Malunion of fracture;Fracture malunion (disorder)
9946,"Pathological fracture, left ankle",760649,Pathological fracture of left ankle,exactMatch,,,,"Pathological fracture, left ankle",-1,,760580,Pathological fracture of left fibula,0.1662803115434781,16,Disorder,Condition,SNOMED,Injury of left lower leg;Fracture of bone of left lower limb;Pathological fracture of fibula;Lesion of left lower leg bone,Pathological fracture of left fibula due to osteoporosis,Pathological fracture of left fibula (disorder)
